id,device_id,product_name,product_sku,category_name,amount,status,card_number,cvv,created_at,happened_at
930,61.0,semper tellus,3770009015048.0,euismod,397.0,accepted,402656 2736456616,665.0,2022-10-10 10:17:07,2022-06-25 01:19:06
931,128.0,purus mauris,3770009015050.0,odio.,604.0,accepted,445877 7415353416,652.0,2022-11-26 03:53:06,2023-02-27 05:58:44
932,32.0,Cras vulputate,3770009015044.0,luctus,359.0,cancelled,4903 4885 3142 8683,994.0,2022-10-07 04:59:11,2021-11-28 09:55:09
933,171.0,"malesuada vel,",3770009015050.0,molestie.,684.0,cancelled,630467429346951449,466.0,2022-11-24 09:03:47,2022-02-11 06:45:29
934,5.0,fringilla purus,3770009015042.0,"orci,",38.0,accepted,6333 4771 5962 1786,182.0,2023-02-23 01:55:25,2022-08-17 12:41:38
935,63.0,sociis natoque,3770009015004.0,mollis,822.0,cancelled,5474 7125 2898 8394,503.0,2022-12-06 10:16:34,2022-01-03 07:08:55
936,82.0,"dui, in",3770009015048.0,ornare,59.0,cancelled,5162244323883387,163.0,2022-10-13 07:03:24,2021-10-11 02:20:39
937,65.0,felis. Donec,3770009015042.0,purus,236.0,cancelled,303214534659622.0,521.0,2023-02-27 11:10:33,2022-02-07 02:30:41
938,95.0,purus gravida,3770009015075.0,vitae,65.0,accepted,214912837884824.0,956.0,2023-02-15 06:16:28,2022-02-01 08:42:22
939,124.0,eu tempor,3770009015073.0,habitant,645.0,cancelled,6771 4722 9477 3898,543.0,2023-01-29 07:36:07,2023-02-19 12:53:30
940,120.0,vitae diam.,3770009015045.0,erat,871.0,accepted,588182745674.0,968.0,2022-10-31 01:53:40,2023-02-22 05:51:14
941,104.0,Quisque libero,3770009015051.0,"pellentesque,",539.0,accepted,676731 7343697224,962.0,2022-11-21 11:15:49,2022-01-23 03:39:35
942,173.0,erat nonummy,3770009015045.0,risus.,763.0,accepted,2149 472415 57525,653.0,2023-02-01 08:05:21,2022-08-15 06:09:05
943,51.0,"parturient montes,",3770009015045.0,aliquet,677.0,cancelled,6466 4358 6533 3665,243.0,2022-12-17 12:52:31,2022-09-28 02:38:12
944,194.0,et ultrices,3770009015049.0,amet,560.0,refused,5184349244584164,421.0,2023-01-01 01:15:44,2023-01-22 02:09:35
945,67.0,semper pretium,3770009015043.0,rutrum,426.0,cancelled,6767675547236952,397.0,2022-10-25 09:42:43,2022-01-09 08:13:24
946,23.0,Sed neque.,3770009015046.0,enim,384.0,refused,491 79661 77953 563,835.0,2022-10-18 12:59:07,2021-12-06 11:49:39
947,170.0,"odio, auctor",3770009015042.0,ac,29.0,cancelled,670628 56 2726 7225 637,711.0,2022-10-04 12:09:53,2022-01-09 05:24:02
948,106.0,"parturient montes,",3770009015073.0,magna,558.0,accepted,5018717738274.0,454.0,2023-01-08 09:39:03,2022-04-09 10:27:20
949,30.0,"eleifend, nunc",3770009015042.0,mus.,995.0,cancelled,2014 667359 44664,181.0,2023-01-22 07:05:38,2022-09-27 10:05:50
950,97.0,"malesuada id,",v3770009015028,tempus,404.0,cancelled,6763 553 68 2959,522.0,2022-10-28 10:22:23,2022-02-23 07:37:28
951,194.0,"vestibulum lorem,",3770009015050.0,sapien,204.0,accepted,652673 443555 5874,599.0,2022-11-01 05:12:16,2022-05-09 03:09:43
952,121.0,a tortor.,3770009015051.0,eleifend,143.0,refused,3742 421396 47266,448.0,2022-12-08 08:59:24,2022-06-11 11:48:11
953,4.0,ante dictum,3770009015048.0,Integer,89.0,refused,5585117676834240.0,724.0,2022-12-25 03:11:48,2022-05-13 07:58:45
954,134.0,Nam porttitor,3770009015049.0,molestie,336.0,cancelled,646 44348 87693 968,409.0,2022-11-07 04:37:18,2022-10-26 09:54:01
955,6.0,a purus.,3770009015004.0,"quam,",647.0,refused,2149 545552 53865,280.0,2022-11-02 09:36:01,2022-02-08 09:19:41
956,41.0,diam vel,3770009015073.0,tellus,429.0,accepted,303315867143553.0,718.0,2022-12-18 05:14:01,2022-06-10 08:27:07
957,4.0,"varius et,",3770009015074.0,nibh,887.0,accepted,575798 6964473776,622.0,2022-11-23 09:48:37,2022-05-10 09:24:28
958,26.0,Donec est,3770009015233.0,varius,942.0,refused,4175 0093 3649 6674,828.0,2023-01-14 04:26:05,2022-08-21 07:22:09
959,150.0,magna a,3770009015048.0,lorem,710.0,cancelled,657274 9716799770,670.0,2023-01-29 02:48:14,2021-11-09 06:11:30
960,158.0,Aenean massa.,3770009015074.0,pellentesque,317.0,refused,4903165416383374273,789.0,2023-02-17 09:44:53,2022-05-19 08:13:27
961,156.0,nec enim.,3770009015045.0,Nunc,672.0,cancelled,347512475882758.0,212.0,2022-10-02 10:35:43,2022-05-26 11:36:54
962,192.0,"vel, convallis",3770009015042.0,"lectus,",540.0,accepted,304741349561568.0,937.0,2023-02-15 06:20:42,2022-08-24 07:29:24
963,128.0,"egestas, urna",3770009015049.0,id,609.0,refused,565524 62 2792 2479 336,261.0,2022-11-16 10:49:57,2021-11-18 12:15:53
964,108.0,fringilla cursus,3770009015052.0,Donec,256.0,refused,342867523772947.0,866.0,2022-12-23 03:14:17,2023-02-23 02:47:34
965,198.0,arcu. Aliquam,3770009015234.0,"dui,",453.0,accepted,4175 0036 3532 6864,771.0,2023-02-04 11:55:20,2021-12-20 11:17:37
966,46.0,volutpat nunc,3770009015051.0,mollis,107.0,accepted,601 17373 78468 973,678.0,2022-11-25 02:09:31,2023-01-18 08:25:40
967,178.0,"a, aliquet",3770009015042.0,lacus.,583.0,cancelled,378752824667318.0,260.0,2023-01-01 06:31:17,2022-04-17 06:18:14
968,37.0,nec tellus.,3770009015074.0,iaculis,59.0,accepted,633478624625662748,120.0,2023-01-04 04:44:39,2022-07-03 07:53:00
969,110.0,"eget, dictum",3770009015051.0,Aliquam,712.0,cancelled,3714 363791 45428,800.0,2023-01-28 04:01:30,2022-10-23 07:09:17
970,36.0,Suspendisse tristique,3770009015050.0,sapien,581.0,cancelled,6767 5889 8937 4639,670.0,2023-02-20 12:18:36,2021-10-17 12:36:28
971,183.0,Nunc commodo,3770009015074.0,dolor,485.0,accepted,3776 264724 63876,383.0,2022-11-11 04:36:20,2022-05-05 12:04:02
972,176.0,odio. Phasellus,3770009015004.0,Quisque,103.0,refused,450823 573475 8773,614.0,2022-12-22 01:37:33,2022-06-18 07:18:40
973,129.0,"tincidunt, nunc",3770009015044.0,magna,571.0,accepted,377627886539285.0,494.0,2023-01-25 04:55:35,2022-11-04 08:03:42
974,33.0,"non, lobortis",3770009015073.0,interdum.,240.0,refused,6553 2638 5889 9417,372.0,2022-11-05 01:45:41,2022-06-13 05:50:49
975,13.0,molestie pharetra,3770009015073.0,luctus,242.0,cancelled,670944618857224738,531.0,2023-02-09 11:59:23,2023-01-23 11:36:19
976,195.0,molestie. Sed,3770009015073.0,ad,851.0,accepted,677 19845 88235 541,688.0,2022-10-31 10:23:54,2023-02-12 03:35:52
977,150.0,"semper egestas,",3770009015046.0,magna.,380.0,refused,670982 862832 7445,839.0,2022-12-03 05:25:40,2021-11-09 12:42:30
978,173.0,Nam ac,3770009015047.0,"vestibulum,",44.0,refused,630467 1688964429,774.0,2022-12-07 06:26:01,2022-01-19 08:58:33
979,97.0,Cras lorem,3770009015042.0,Proin,631.0,refused,362841231435837.0,561.0,2023-02-24 06:02:30,2022-04-20 09:08:26
980,99.0,"lorem, sit",3770009015043.0,sollicitudin,950.0,cancelled,372537537269932.0,880.0,2022-12-20 10:18:13,2022-08-07 08:45:44
981,38.0,ante dictum,3770009015051.0,eu,995.0,accepted,630432 87 9256 8328 887,274.0,2022-10-10 10:26:52,2022-12-31 02:22:48
982,49.0,"mi felis,",3770009015046.0,urna,104.0,refused,491727 2876367472,391.0,2022-12-30 04:31:32,2021-10-02 01:03:04
983,48.0,dictum augue,3770009015045.0,placerat.,119.0,cancelled,362296842237785.0,972.0,2022-11-26 08:26:18,2022-06-17 03:25:31
984,86.0,"nunc, ullamcorper",3770009015235.0,diam,684.0,cancelled,6334358422224167178,499.0,2022-10-13 06:41:01,2022-05-09 06:11:40
985,79.0,lorem. Donec,3770009015073.0,enim.,285.0,cancelled,490561443758835478,157.0,2023-01-26 08:05:40,2022-10-12 09:36:03
986,87.0,Cras dolor,3770009015233.0,ultrices,729.0,cancelled,5235535483374783,969.0,2022-11-20 12:11:57,2021-11-09 01:22:52
987,86.0,Quisque ornare,3770009015075.0,nisi,119.0,cancelled,305832479681554.0,824.0,2022-11-30 04:35:35,2022-08-06 07:29:55
988,158.0,erat semper,3770009015048.0,leo,923.0,refused,4556 137 27 3133,347.0,2022-12-17 08:09:14,2022-07-23 11:11:13
989,169.0,in aliquet,3770009015043.0,semper,846.0,accepted,677183 6448474464,460.0,2022-11-20 08:29:19,2023-02-13 07:18:36
990,58.0,viverra. Maecenas,3770009015074.0,est.,275.0,accepted,675996 64 8676 5777 671,640.0,2022-10-23 02:11:21,2023-01-25 01:06:22
991,81.0,"lectus, a",3770009015235.0,commodo,195.0,refused,6304295723556345434,280.0,2023-02-20 01:19:40,2022-01-30 06:15:35
992,149.0,"facilisis vitae,",3770009015075.0,Vestibulum,543.0,accepted,301533843621532.0,344.0,2023-02-27 02:05:53,2022-08-04 11:06:13
993,66.0,diam at,3770009015052.0,"sem,",784.0,cancelled,3038 942846 35441,222.0,2023-02-27 04:35:53,2022-07-01 01:01:57
994,185.0,"diam nunc,",3770009015051.0,sit,76.0,accepted,3004 716187 45981,529.0,2022-12-17 05:44:55,2022-03-01 12:06:10
995,27.0,purus. Maecenas,3770009015234.0,faucibus,296.0,accepted,5713 743521 52493,949.0,2023-02-08 12:49:24,2022-05-27 02:23:53
996,38.0,Quisque nonummy,3770009015004.0,Nunc,744.0,cancelled,6457584349763822,240.0,2023-01-01 09:01:52,2022-06-07 12:13:57
997,120.0,"ultricies ornare,",3770009015235.0,enim,954.0,accepted,201453972373781.0,215.0,2022-10-14 08:36:44,2022-11-30 04:58:19
998,37.0,Donec sollicitudin,3770009015073.0,neque.,981.0,accepted,633446 24 5636 6273 132,823.0,2023-02-02 03:49:36,2021-10-09 11:01:15
999,50.0,metus. In,3770009015046.0,"vulputate,",355.0,refused,300589869675399.0,154.0,2023-01-04 01:44:58,2022-10-06 01:36:32
1000,150.0,Pellentesque habitant,3770009015046.0,lorem,308.0,refused,4929368114765.0,550.0,2023-01-18 08:19:07,2022-01-31 08:09:47
1001,75.0,mollis lectus,3770009015042.0,netus,765.0,refused,450853 1793861189,295.0,2023-01-04 10:38:24,2021-10-06 08:22:50
1002,65.0,magnis dis,3770009015046.0,interdum,85.0,accepted,6767 8499 3538 8465,360.0,2023-01-05 10:09:01,2022-08-22 07:09:50
1003,121.0,sem mollis,3770009015042.0,erat,637.0,refused,3459 672424 81114,718.0,2022-10-14 01:31:17,2022-12-30 06:27:09
1004,17.0,Duis ac,3770009015042.0,"lorem,",618.0,cancelled,515538 8561528953,456.0,2023-01-01 10:15:59,2022-02-27 07:02:25
1005,95.0,"lacinia orci,",3770009015075.0,"vel,",195.0,accepted,5038 641326 2422,525.0,2022-10-31 12:01:53,2022-05-03 04:03:41
1006,10.0,Donec sollicitudin,3770009015075.0,Curabitur,711.0,refused,3698 887665 42522,202.0,2023-02-19 08:21:49,2022-10-20 11:38:48
1007,82.0,In scelerisque,3770009015234.0,Phasellus,884.0,cancelled,374757283284277.0,172.0,2022-10-16 06:33:15,2022-08-13 03:29:01
1008,77.0,"vulputate, risus",3770009015047.0,risus,377.0,accepted,214961685512128.0,124.0,2022-11-01 08:39:38,2022-07-21 04:32:19
1009,98.0,tempor arcu.,3770009015052.0,Curabitur,54.0,refused,303757269621381.0,289.0,2022-12-26 11:05:01,2022-11-09 04:27:37
1010,80.0,"fermentum vel,",3770009015172.0,nibh,230.0,cancelled,670663 2755843866,236.0,2023-02-23 03:12:08,2022-04-08 09:05:51
1011,170.0,tincidunt adipiscing.,3770009015052.0,iaculis,31.0,cancelled,6304475892275592,642.0,2022-11-09 09:56:50,2023-02-13 06:36:40
1012,38.0,tempor augue,3770009015074.0,Ut,306.0,accepted,630423 56 7378 6524 410,753.0,2023-03-01 09:28:59,2022-04-18 07:52:58
1013,119.0,"nec, diam.",3770009015073.0,sem,434.0,refused,524868 613833 8692,321.0,2022-11-06 04:18:12,2023-02-27 02:23:25
1014,198.0,"elit, dictum",3770009015073.0,"pharetra,",151.0,accepted,5018 297634 87577,523.0,2022-10-17 08:25:14,2023-02-03 09:41:55
1015,102.0,sapien. Cras,3770009015052.0,lorem,825.0,refused,369686265278675.0,371.0,2023-01-24 06:38:41,2022-10-29 11:51:26
1016,83.0,turpis egestas.,3770009015043.0,"nec,",306.0,refused,4905 5664 3265 7324,755.0,2023-02-20 11:18:38,2022-06-22 01:18:04
1017,55.0,"scelerisque, lorem",3770009015043.0,tincidunt,933.0,cancelled,3646 735337 22549,256.0,2022-11-16 12:11:01,2022-09-10 01:40:20
1018,84.0,"in, dolor.",3770009015048.0,at,586.0,refused,676218 7482582882,441.0,2022-11-19 10:52:53,2022-01-04 11:36:43
1019,157.0,senectus et,3770009015049.0,justo,101.0,refused,3026 557439 29597,336.0,2022-11-05 07:46:38,2023-01-20 04:15:36
1020,30.0,natoque penatibus,3770009015046.0,non,168.0,cancelled,402668 313541 2370,322.0,2023-01-07 11:09:00,2022-06-16 11:02:24
1021,128.0,vitae odio,3770009015233.0,Nullam,970.0,refused,516437 828544 2481,187.0,2022-10-09 06:23:17,2023-01-18 07:58:43
1022,187.0,lacus. Aliquam,3770009015044.0,adipiscing,329.0,cancelled,6767781326721751798,391.0,2022-10-12 03:52:45,2021-11-02 04:50:07
1023,38.0,Maecenas malesuada,3770009015074.0,Ut,487.0,cancelled,6513428457942491,790.0,2022-11-11 03:02:32,2023-02-12 03:11:17
1024,31.0,enim nisl,3770009015045.0,Nunc,403.0,refused,564 18218 22389 445,649.0,2022-10-25 06:02:09,2022-06-06 09:55:30
1025,87.0,consectetuer rhoncus.,3770009015004.0,eu,17.0,accepted,5132265832342562,445.0,2022-12-25 05:48:30,2023-02-10 11:29:54
1026,30.0,Mauris magna.,3770009015044.0,eu,345.0,cancelled,201447644579411.0,255.0,2022-10-16 12:20:45,2022-05-01 05:10:05
1027,197.0,eu lacus.,3770009015050.0,ante,837.0,refused,633479 25 8547 7821 933,726.0,2022-10-07 08:26:17,2022-03-10 07:46:14
1028,128.0,"dictum eleifend,",3770009015074.0,ipsum,564.0,accepted,490538 5384159969,624.0,2022-10-27 05:20:45,2022-10-14 04:16:07
1029,157.0,semper tellus,3770009015048.0,erat,194.0,accepted,522434 755423 9546,198.0,2023-02-25 10:14:44,2022-07-13 04:01:35
1030,74.0,vehicula. Pellentesque,3770009015234.0,non,314.0,accepted,653487 129354 1636,968.0,2022-12-22 08:41:29,2021-10-20 03:36:11
1031,18.0,volutpat. Nulla,3770009015047.0,"nec,",120.0,accepted,549736 158312 3480,163.0,2023-02-08 06:20:52,2022-08-06 11:03:37
1032,30.0,Curabitur ut,3770009015046.0,Proin,900.0,cancelled,214933174211769.0,935.0,2022-11-06 12:03:49,2021-10-08 11:12:43
1033,105.0,"et, lacinia",3770009015047.0,auctor,272.0,refused,491166 71 7266 5247 580,551.0,2022-12-21 10:34:06,2022-09-12 04:01:21
1034,118.0,taciti sociosqu,3770009015047.0,dis,90.0,refused,533692 7622865524,692.0,2023-01-25 10:13:15,2022-03-03 03:45:22
1035,12.0,non enim,3770009015045.0,sodales,113.0,accepted,448 51738 18116 781,949.0,2022-11-10 08:26:29,2022-11-05 09:02:02
1036,175.0,"blandit at,",3770009015043.0,semper,372.0,accepted,633 48818 78779 263,873.0,2023-03-01 07:55:09,2022-07-26 12:02:14
1037,198.0,"aliquet nec,",3770009015042.0,mauris,251.0,accepted,365599263488283.0,578.0,2023-02-25 05:58:01,2022-06-07 12:26:07
1038,158.0,lectus rutrum,3770009015051.0,dolor,116.0,accepted,633463621736257696,921.0,2022-11-19 11:13:30,2022-10-29 01:34:47
1039,145.0,sed orci,3770009015049.0,"eleifend,",307.0,refused,201468348121631.0,471.0,2023-02-12 10:33:04,2022-11-04 03:47:05
1040,193.0,"vulputate dui,",3770009015047.0,vulputate,558.0,accepted,3036 945813 64376,416.0,2023-01-20 07:57:32,2022-12-12 05:05:34
1041,179.0,massa non,3770009015044.0,mi,147.0,refused,5246486885548599,873.0,2023-01-10 11:37:19,2022-06-21 06:39:17
1042,124.0,natoque penatibus,3770009015052.0,Nunc,851.0,refused,633413 3145423493,975.0,2022-10-13 08:19:35,2022-12-21 04:40:43
1043,83.0,Integer eu,3770009015043.0,faucibus,382.0,refused,490585 5126781692,121.0,2023-01-08 11:42:45,2021-11-22 07:08:12
1044,157.0,sem magna,3770009015045.0,Proin,400.0,refused,3413 265292 58436,244.0,2023-02-24 01:21:47,2022-12-17 10:49:29
1045,46.0,erat vel,3770009015044.0,porttitor,842.0,refused,4936741969368626862,889.0,2023-02-23 10:56:49,2022-07-19 11:01:45
1046,92.0,"at, libero.",3770009015233.0,Mauris,772.0,cancelled,523 62665 66466 473,603.0,2022-11-30 11:05:17,2021-11-27 09:58:56
1047,106.0,"est, mollis",3770009015074.0,"dui,",828.0,cancelled,4716 521 48 5798,354.0,2022-10-28 04:50:07,2022-08-20 01:24:15
1048,46.0,dui nec,3770009015043.0,tristique,731.0,refused,526 34463 16568 325,167.0,2023-02-25 05:22:51,2022-12-26 04:43:17
1049,29.0,Fusce dolor,3770009015073.0,in,91.0,accepted,6334123286364275,772.0,2023-02-16 04:51:11,2022-01-24 12:20:11
1050,180.0,Nam porttitor,3770009015045.0,sem,92.0,refused,645679 988569 9344,140.0,2022-12-02 05:55:47,2022-03-16 02:42:07
1051,66.0,"tempus eu,",3770009015233.0,hendrerit,77.0,accepted,675917 7534684351,547.0,2022-10-03 04:40:20,2021-12-12 03:53:48
1052,20.0,Fusce diam,3770009015049.0,rutrum,82.0,cancelled,468528 881545 8669,235.0,2022-10-23 10:11:35,2022-08-03 05:06:07
1053,50.0,Curae Phasellus,3770009015172.0,mi,896.0,accepted,305722675644342.0,431.0,2023-02-27 09:13:31,2022-06-18 10:15:52
1054,58.0,eu neque,3770009015233.0,eu,242.0,accepted,4844718782348814,225.0,2022-11-28 02:07:32,2022-04-29 02:38:50
1055,46.0,euismod urna.,3770009015047.0,ut,282.0,cancelled,4485467445781789,404.0,2022-12-10 07:20:51,2022-09-05 05:24:10
1056,73.0,"in, hendrerit",3770009015235.0,accumsan,785.0,accepted,581252594284340.0,276.0,2022-12-07 06:16:29,2022-04-14 08:23:44
1057,118.0,sapien molestie,3770009015004.0,odio,248.0,refused,645342 488616 5616,334.0,2022-11-08 05:10:35,2022-04-10 08:57:52
1058,4.0,imperdiet ullamcorper.,3770009015075.0,blandit,53.0,cancelled,3435 587133 58881,578.0,2023-02-09 12:41:45,2022-09-22 09:51:25
1059,68.0,non nisi.,3770009015052.0,velit,53.0,cancelled,4539 471 82 6740,986.0,2023-01-31 11:59:28,2022-01-06 12:49:21
1060,81.0,tempus risus.,3770009015048.0,luctus,456.0,accepted,521 34357 72424 934,392.0,2023-02-13 02:29:05,2022-11-23 11:30:56
1061,159.0,Sed neque.,3770009015235.0,consectetuer,19.0,refused,378757222878623.0,161.0,2023-01-04 05:43:16,2021-10-12 10:11:25
1062,24.0,ipsum ac,3770009015172.0,velit,156.0,cancelled,4917 1861 8846 6477,482.0,2023-01-23 08:20:58,2022-08-05 05:15:12
1063,103.0,ornare tortor,3770009015042.0,molestie,66.0,cancelled,646227 3548188329,196.0,2023-01-30 03:08:36,2022-04-12 12:52:42
1064,8.0,auctor. Mauris,3770009015049.0,massa,486.0,refused,5018 916 38 2361,558.0,2023-01-17 04:55:10,2021-11-17 07:42:13
1065,184.0,"tempor lorem,",3770009015051.0,id,894.0,cancelled,4916 2435 3722 3363,766.0,2022-12-07 05:44:01,2021-11-15 06:58:59
1066,9.0,malesuada. Integer,3770009015051.0,et,157.0,accepted,361867782429946.0,654.0,2022-11-20 10:59:52,2021-12-04 04:48:03
1067,199.0,"et, lacinia",3770009015235.0,sem,907.0,accepted,3488 325351 41352,783.0,2022-11-15 01:32:41,2021-10-18 04:33:22
1068,45.0,"tempor lorem,",3770009015235.0,in,302.0,refused,6334517584299226,988.0,2023-01-13 09:42:15,2021-10-20 05:21:44
1069,42.0,quis turpis,3770009015048.0,enim.,363.0,cancelled,450889 849836 8251,730.0,2023-02-26 09:57:59,2022-04-07 07:12:39
1070,87.0,pharetra nibh.,3770009015051.0,nisi,641.0,accepted,67638325696953476,352.0,2022-10-29 10:19:21,2023-01-24 12:16:24
1071,164.0,torquent per,3770009015073.0,euismod,938.0,cancelled,2014 586145 26597,948.0,2023-01-17 02:18:48,2021-11-08 01:44:54
1072,55.0,lacus. Quisque,3770009015004.0,feugiat,38.0,accepted,519392 2552152599,655.0,2022-10-19 06:02:50,2022-01-22 10:56:04
1073,21.0,aliquam arcu.,3770009015047.0,"non,",285.0,refused,676743 5855287638,238.0,2023-01-12 10:47:40,2022-02-12 04:44:51
1074,100.0,Nulla dignissim.,3770009015042.0,vitae,208.0,cancelled,6452 9556 7548 5617,917.0,2022-11-01 10:31:51,2022-05-25 04:19:58
1075,158.0,tristique neque,3770009015074.0,accumsan,258.0,cancelled,4539 5591 3626 2149,973.0,2023-01-09 09:06:21,2022-01-14 07:51:34
1076,79.0,fringilla est.,3770009015049.0,imperdiet,114.0,cancelled,5393313764113777,195.0,2022-11-01 05:51:29,2022-02-09 09:05:25
1077,29.0,Duis at,3770009015075.0,"montes,",349.0,cancelled,3676 465539 65120,230.0,2023-02-09 02:56:44,2022-01-17 11:48:25
1078,17.0,"elementum purus,",3770009015172.0,magnis,231.0,refused,201457377526679.0,669.0,2022-12-09 11:59:40,2022-08-01 10:57:25
1079,45.0,tortor. Nunc,3770009015004.0,sem,534.0,refused,379583687242520.0,336.0,2022-11-19 06:13:06,2023-01-21 07:08:28
1080,110.0,facilisis. Suspendisse,3770009015042.0,quam,450.0,refused,3691 545862 88238,585.0,2022-11-10 09:17:59,2022-12-09 01:34:11
1081,142.0,"Fusce aliquam,",3770009015043.0,"est,",795.0,cancelled,646 37826 61864 259,624.0,2022-10-07 09:11:42,2021-11-26 07:27:13
1082,113.0,"dapibus rutrum,",3770009015233.0,elit,844.0,refused,548759 3353477470,388.0,2022-12-04 09:59:46,2022-07-09 02:17:25
1083,5.0,leo. Vivamus,3770009015235.0,metus.,565.0,refused,201445437738285.0,913.0,2023-01-09 08:13:44,2023-01-30 03:01:05
1084,182.0,Suspendisse tristique,3770009015235.0,lectus,759.0,cancelled,633419 61 6211 5267 549,120.0,2023-02-19 06:34:43,2022-12-31 03:37:59
1085,38.0,tellus eu,3770009015052.0,ut,907.0,refused,6709126635876387638,676.0,2022-10-08 07:07:51,2021-11-23 02:34:54
1086,193.0,"vulputate dui,",3770009015075.0,dignissim,150.0,refused,491686 1645375872,796.0,2023-01-08 04:36:10,2023-02-11 05:39:52
1087,86.0,ultrices iaculis,3770009015235.0,magnis,337.0,refused,365664822294356.0,476.0,2022-10-10 09:25:49,2022-09-23 03:16:23
1088,109.0,Nunc sollicitudin,3770009015045.0,imperdiet,964.0,cancelled,2014 814393 22828,209.0,2022-10-23 08:30:03,2022-09-21 11:16:36
1089,37.0,"molestie in,",3770009015043.0,Suspendisse,623.0,accepted,6304668252759524,284.0,2022-12-24 08:36:12,2022-08-14 08:18:45
1090,11.0,"eget, ipsum.",3770009015047.0,Aliquam,949.0,cancelled,367872551877733.0,468.0,2022-10-18 05:50:47,2023-02-20 11:48:13
1091,130.0,"sit amet,",3770009015042.0,gravida.,218.0,accepted,601164 8833579611,956.0,2023-02-08 10:35:56,2022-11-29 07:09:52
1092,38.0,sollicitudin commodo,3770009015043.0,Praesent,110.0,refused,455 68837 36584 365,451.0,2022-11-08 02:10:24,2022-12-04 11:17:53
1093,105.0,sed tortor.,3770009015048.0,imperdiet,522.0,cancelled,4532365235532763,115.0,2023-01-01 12:45:00,2022-02-14 09:12:11
1094,110.0,"vulputate, posuere",3770009015234.0,Nulla,221.0,accepted,302435292243413.0,572.0,2023-02-23 12:08:19,2021-12-04 03:03:17
